Frame 40: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_biform-horse-DqNPlKDo3EAsFgxlPSAU.g==.ply, Fitness=0.2830, RMSE=0.0638
Frame 41: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bilgy-beef-TZrlozlwWYRKk8uPBqcaUQ==.ply, Fitness=0.1599, RMSE=0.0711
Frame 42: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bitty-crane-M6.NlR0TAjiLRVnOAZmQVQ==.ply, Fitness=0.0987, RMSE=0.0661
Frame 43: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bitty-spawn-YNOuQbLfDBvWf6Ush3rM+A==.ply, Fitness=0.3755, RMSE=0.0626
Frame 44: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bladed-shad-7UCQRj8fdDPdDAsswAtrow==.ply, Fitness=0.0026, RMSE=0.0655
Frame 45: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_blamed-tick-V6Jkv+guVIR2en7ooRdjbg==.ply, Fitness=0.0176, RMSE=0.0738
Frame 46: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_blotto-simian-qoyo3Ta1YNSBjOCaI7aobA==.ply, Fitness=0.4286, RMSE=0.0681
Frame 47: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_blurry-hyrax-vwVAbxcKux8CiHPUl51PRA==.ply, Fitness=0.5953, RMSE=0.0622
Frame 48: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_boggy-fox-Qh0yFPuCEkZNsTmWe1bT+A==.ply, Fitness=0.4522, RMSE=0.0655
Frame 49: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bogus-gnu-sgKIF96Be0VyBh55nFmpwg==.ply, Fitness=0.7412, RMSE=0.0565
Frame 50: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bovine-foal-SgqsvesQt06ubrfRO068Lw==.ply, Fitness=0.1706, RMSE=0.0674
Frame 51: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bowing-python-j48KUMwY+CA7To+uVch8jA==.ply, Fitness=0.2952, RMSE=0.0671
Frame 52: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bowing-shrimp-19F2lVL3QbWt0N+f7xMY7w==.ply, Fitness=0.7002, RMSE=0.0590
Frame 53: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_boyish-dugong-7IqeMQzwnQtUV58RLCX0kA==.ply, Fitness=0.1950, RMSE=0.0693
Frame 54: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_brash-doe-p5iIVT+Eh5Tyuied05ucAw==.ply, Fitness=0.6272, RMSE=0.0621
Frame 55: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_broke-sawfly-hW8Ss4R5cME6nXb1bQLbdQ==.ply, Fitness=0.6782, RMSE=0.0600
Frame 56: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_brunette-hydra-iJTyjyVbzSQz8iTWvPRbmQ==.ply, Fitness=0.1093, RMSE=0.0691
Frame 57: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_brushy-tarpan-ocAmHb7OfjivyD8Ai1nxEg==.ply, Fitness=0.4872, RMSE=0.0644
Frame 58: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_brusk-beef-VQOzRhj2lrkn9rDwRpiFKQ==.ply, Fitness=0.3297, RMSE=0.0695
Frame 59: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_burly-tarpan-rQn1PtB1cXpLBOoSpoSCOw==.ply, Fitness=0.3443, RMSE=0.0616
Frame 60: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_bushed-tapir-Q08++VJmQr3sMqWY1Ok4DQ==.ply, Fitness=0.2550, RMSE=0.0648
Frame 61: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cadent-dog-DVlvUESJF+V+Ceo20PWOeA==.ply, Fitness=0.1728, RMSE=0.0696
Frame 62: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cadent-goby-5DS5V6ZxQGhgMfIPrhmnRQ==.ply, Fitness=0.3201, RMSE=0.0654
Frame 63: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_campy-bovid-XtWU4NSRHP2SOTpGh0WYDA==.ply, Fitness=0.3773, RMSE=0.0634
Frame 64: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_canary-fly-wB+ukMYhZs21oFbUW5xjHg==.ply, Fitness=0.1265, RMSE=0.0740
Frame 65: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_canty-afghan-nIgYHBuHNOKXHV.9vENn5Q==.ply, Fitness=0.1856, RMSE=0.0666
Frame 66: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_caring-bison-PEmrrsnwjvbaJm8QKm0.sQ==.ply, Fitness=0.6738, RMSE=0.0605
Frame 67: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_caring-filly-GJpk633zsYkZea9XPyBCBw==.ply, Fitness=0.1972, RMSE=0.0709
Frame 68: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_carnal-nasua-+Dk8Tt9.lWQpllKpHbxz1w==.ply, Fitness=0.3590, RMSE=0.0685
Frame 69: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_causal-dingo-z0kVId7GdO3HB+kihw6FgA==.ply, Fitness=0.1796, RMSE=0.0657
Frame 70: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_chafed-hyrax-OZcd29lP+X7+KxvIKFSPaQ==.ply, Fitness=0.4679, RMSE=0.0635
Frame 71: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_chic-tomcat-MJFkIX7Z.2ZnpDKi.38Zag==.ply, Fitness=0.4082, RMSE=0.0640
Frame 72: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_choosy-bird-E9btYc9DCvBfd2.+Stm5UQ==.ply, Fitness=0.7074, RMSE=0.0566
Frame 73: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cloggy-impala-HgEP65Kc3bjqHM6bCaYZww==.ply, Fitness=0.4528, RMSE=0.0625
Frame 74: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cloven-dingo-qntG5c7ioOtPk0qBSVbHpg==.ply, Fitness=0.4106, RMSE=0.0665
Frame 75: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cloven-turtle-8HYbpFmBxKtmEkVXzXQChg==.ply, Fitness=0.6473, RMSE=0.0582
Frame 76: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cloven-vervet-M0qWiolzWyE8gnzYupRg7Q==.ply, Fitness=0.3943, RMSE=0.0635
Frame 77: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_coaxal-liger-HDfsI7MkWV1jkVCJFPAwow==.ply, Fitness=0.6096, RMSE=0.0574
Frame 78: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_corked-ibex-iY9vdnI4YaBk7HHILqvAxw==.ply, Fitness=0.0519, RMSE=0.0738
Frame 79: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_corky-taipan-lrMK9+ll.BCuGfaaFhscaQ==.ply, Fitness=0.1997, RMSE=0.0661
Frame 80: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_crabby-maggot-lrExz.m1hreUxnP3lYk+2g==.ply, Fitness=0.6478, RMSE=0.0593
Frame 81: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_crafty-pig-lJ7JTfZtuPwq1b+zZVLOLw==.ply, Fitness=0.1746, RMSE=0.0702
Frame 82: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_craven-dayfly-DYlgXJfjc0T3xHPGT+kKaw==.ply, Fitness=0.4146, RMSE=0.0641
Frame 83: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_crazed-lynx-reNcGDjOKAhNOfbLBWcx0A==.ply, Fitness=0.0467, RMSE=0.0747
Frame 84: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_crispy-shrimp-5lE8CpMpOw+5O4AUywY6Rw==.ply, Fitness=0.5364, RMSE=0.0620
Frame 85: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cruddy-shark-qcKQDft0m9iWABmTEz0aGg==.ply, Fitness=0.0716, RMSE=0.0713
Frame 86: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_crummy-burro-uJTHzV8AOIYQiXdRaM+tAg==.ply, Fitness=0.4213, RMSE=0.0629
Frame 87: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cuddly-drum-pvjojM9S3n8PtrLzxTkfTg==.ply, Fitness=0.5788, RMSE=0.0614
Frame 88: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cuddly-skink-RjvXug36SBFfBH4xv4R2Mw==.ply, Fitness=0.5866, RMSE=0.0617
Frame 89: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_curly-hybrid-F6FkNE+VpYP13nITeXGNYA==.ply, Fitness=0.2497, RMSE=0.0716
Frame 90: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_curst-snail-aqOeh3E.Ve39r6J6cJXEcg==.ply, Fitness=0.7134, RMSE=0.0568
Frame 91: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_curtal-hyla-sF6BHGinzvjPY5Csq0gAwQ==.ply, Fitness=0.5974, RMSE=0.0594
Frame 92: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cyan-egg-V7zL7SXFSAF7zuiLLn4rJw==.ply, Fitness=0.4551, RMSE=0.0623
Frame 93: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_cyan-rodent-H4078YhDShuf3RWlNQ0wdw==.ply, Fitness=0.3326, RMSE=0.0628
Frame 94: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dashed-mule-OpJtgmF5JBPThliJJFa3ew==.ply, Fitness=0.4126, RMSE=0.0647
Frame 95: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dated-gecko-fzA6Gws0+X7pfgw.UXJoIw==.ply, Fitness=0.5118, RMSE=0.0624
Frame 96: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dated-jaguar-aUp.GlvHKtMHpA0kjICfXw==.ply, Fitness=0.6906, RMSE=0.0552
Frame 97: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_demure-larva-dq3Xnjpq3kkAoc7y3NFO+g==.ply, Fitness=0.1917, RMSE=0.0710
Frame 98: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dewy-beagle-8+1alhkh4G1fHIDPYAFIfQ==.ply, Fitness=0.4820, RMSE=0.0608
Frame 99: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dicey-bee-yHDQ1QmKcft1voToPHEsHg==.ply, Fitness=0.3703, RMSE=0.0687
Frame 100: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dilute-shrew-82qyroHB1LvMKeySi8yQXw==.ply, Fitness=0.4524, RMSE=0.0688
Frame 101: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dipped-weevil-AhsXc.M92OyML82+b+Hn2g==.ply, Fitness=0.6856, RMSE=0.0597
Frame 102: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dirty-hyrax-l0I63UWW+MzoKVlmQlanGw==.ply, Fitness=0.5289, RMSE=0.0673
Frame 103: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dopey-ewe-.2wypXp6sHBGWfq7vyKnBg==.ply, Fitness=0.2554, RMSE=0.0707
Frame 104: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dovish-dayfly-wVU75lPxq2sJbxDjWXUbOw==.ply, Fitness=0.1416, RMSE=0.0719
Frame 105: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dovish-fleece-pOiZnKaL6QLi8jZs.fPlbg==.ply, Fitness=0.6898, RMSE=0.0556
Frame 106: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dovish-frog-0.mQVLEunBDImYOt0rxKOQ==.ply, Fitness=0.7649, RMSE=0.0568
Frame 107: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dozen-mite-Hu602WnQVKH7E3g124ZsCw==.ply, Fitness=0.3285, RMSE=0.0661
Frame 108: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dozen-puma-Wv08O+RwCV35bj.Us78tSg==.ply, Fitness=0.4357, RMSE=0.0630
Frame 109: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_drafty-gull-lSsTSoW1Qwj9ERd8hTOPRw==.ply, Fitness=0.4686, RMSE=0.0635
Frame 110: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dud-howler-z7R3oUCt+F0EwCwAC7iEsg==.ply, Fitness=0.6605, RMSE=0.0616
Frame 111: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_dud-kelpie-ToY+7NYLM4m73iArsdRvNw==.ply, Fitness=0.6371, RMSE=0.0619
Frame 112: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_ebony-rat-yeqSEFqF99mb4dckZxrjpQ==.ply, Fitness=0.4072, RMSE=0.0663
Frame 113: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_effete-impala-C+5aeQmlxTsByUlEfPEMTg==.ply, Fitness=0.3617, RMSE=0.0651
Frame 114: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_eighty-remora-Qb+Few3cpQoQ9nZ5IOY32A==.ply, Fitness=0.4459, RMSE=0.0617
Frame 115: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_elite-skate-fDRfiNhNKSzVDZYI.knrYA==.ply, Fitness=0.4359, RMSE=0.0663
Frame 116: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_enured-craw-lu1H2oDKvni4ed.tDH2ZHQ==.ply, Fitness=0.1927, RMSE=0.0709
Frame 117: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_eroded-cattle-CWfcjhVrUnSjPqmVkg9FAQ==.ply, Fitness=0.4752, RMSE=0.0647
Frame 118: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_eyed-dog-45DHLqNMXvVuqBRDr5p1vw==.ply, Fitness=0.2879, RMSE=0.0695
Frame 119: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_fabian-bonobo-kuYMNWXaRBB2mmG56NywCg==.ply, Fitness=0.4374, RMSE=0.0631
Frame 120: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_faddy-krill-KtL5vyOlKEhEcCWSwCp7rQ==.ply, Fitness=0.7615, RMSE=0.0524
Frame 121: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_fated-lynx-Wy6IQT23DDrsC+S1UepFvw==.ply, Fitness=0.6129, RMSE=0.0597
Frame 122: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_felted-anole-wRIhCv93WwjS47yyPBhnRQ==.ply, Fitness=0.2396, RMSE=0.0669
Frame 123: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_felted-gaur-z.D8RFpxfgpJwjPWIKrXeQ==.ply, Fitness=0.6796, RMSE=0.0583
Frame 124: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_ferned-toad-3T5wAZl8CSBHFDCTFx4QWw==.ply, Fitness=0.7296, RMSE=0.0555
Frame 125: C:\Users\eugen\PycharmProjects\ICP_tesi_EsternoSantaMarta\pointcloud\waypoint_fetid-python-8Yw.kqUmhGI+ld4rZh9Oog==.ply, Fitness=0.3571, RMSE=0.0669
